"Código da Unidade Gestora","Unidade Gestora","Código do Subelemento de Despesas","Subelemento de Despesa","Código da Função","Função","Código da Subfunção","Subfunção","Código do Programa","Programa","Código do Projeto Atividade","Projeto Atividade","Código da Natureza da Despesa","Natureza da despesa","Código da Fonte de Recurso","Fonte de Recursos","Código do Grupo de Despesas","Grupo de Despesas","Código da Unidade Orçamentária","Unidade Orçamentária","EXECUTADA (R$)","REALIZADA (R$)","SALDO A PAGAR (R$)"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","2","CONTRIBUICOES AO INSS","19","CIENCIA E TECNOLOGIA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4217","ENCARGOS COM PESSOAL ATIVO","31901300","OBRIGACOES PATRONAIS","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","81","PESSOAL E ENCARGOS SOCIAIS","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","918620.62","854229.33","64391.29"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","3","CONTRIBUICOES DO FGTS","19","CIENCIA E TECNOLOGIA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4217","ENCARGOS COM PESSOAL ATIVO","31901300","OBRIGACOES PATRONAIS","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","81","PESSOAL E ENCARGOS SOCIAIS","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","268653.77","237110.16","31543.61"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","6","CONTRIBUICOES DA PBPREV","19","CIENCIA E TECNOLOGIA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4217","ENCARGOS COM PESSOAL ATIVO","31901300","OBRIGACOES PATRONAIS","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","81","PESSOAL E ENCARGOS SOCIAIS","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","70607.99","63502.40","7105.59"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","1","PASEP","19","CIENCIA E TECNOLOGIA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4218","FORMACAO DO PATRIMONIO DO SERVIDOR PUBLICO","33904700","OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","97529.35","47529.35","50000.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","2","ENERGIA ELETRICA","19","CIENCIA E TECNOLOGIA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4220","VALE TRANSPORTE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","110.20","110.20","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","22","VALE TRANSPORTE","19","CIENCIA E TECNOLOGIA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4220","VALE TRANSPORTE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","18639.80","18639.80","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","1","AGUA E ESGOTO","19","CIENCIA E TECNOLOGIA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4221","VALE REFEICAO E ALIMENTACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","0.00","0.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","26","VALE REFEICAO","19","CIENCIA E TECNOLOGIA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4221","VALE REFEICAO E ALIMENTACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","339654.62","339654.62","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","1","ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","1281","DESENVOLVIMENTO E MANUTENCAO DE SISTEMA DE INFORMACAO","33903500","SERVICOS DE CONSULTORIA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","2160.00","2160.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","84","INST DE INFRA EST DE REDES DE COMPUTADORES","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","1282","AMPLIACAO DE INFRA-ESTRUTURA DE TECNOLOGIA DE INFORMACAO E COMUNICACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","1800.00","1800.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","4","MAQUINAS MOTORES E APARELHOS DIVERSOS","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","1282","AMPLIACAO DE INFRA-ESTRUTURA DE TECNOLOGIA DE INFORMACAO E COMUNICACAO","44905200","EQUIPAMENTOS E MATERIAL PERMANENTE","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","84","INVESTIMENTOS","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","67530.00","67530.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","80","EQUIPAMENTOS PARA TECNOLOGIA DA INFORMACAO","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","1282","AMPLIACAO DE INFRA-ESTRUTURA DE TECNOLOGIA DE INFORMACAO E COMUNICACAO","44905200","EQUIPAMENTOS E MATERIAL PERMANENTE","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","84","INVESTIMENTOS","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","36070.00","36070.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","90","PROCESSAMENTOS DE DADOS","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","2682","MANUTENCAO DO SERVICO DE INFORMATICA E INFRA-ESTRUTURA","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","581.82","581.82","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","5","MATERIAL DE EXPEDIENTE","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","29962.00","29962.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","10","MATERIAL PARA REPAROS E CONSERVACAO DE IMOVEIS","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","5996.00","5996.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","11","MATERIAL PARA MOVEIS E EQUIPAMENTOS","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","1128.60","1128.60","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","13","MATERIAL PARA INSTALACAO ELETRICA E ELETRONICA","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","5904.00","5904.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","15","PECAS E ACESSORIOS PARA EQUIP DE COMUNICACAO","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","6322.00","6322.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","81","MATERIAL PARA TEC DA INFORMACAO","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","14283.80","14283.80","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","99","OUTROS MATERIAIS DE CONSUMO","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","10626.70","10626.70","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","3","TELEFONE TELEX E CELULAR","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","188753.19","172053.19","16700.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","13","LOCACAO DE MOVEIS MAQUINAS E EQUIPAMENTOS","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","43600.00","43600.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","24","REPAROS CONSERVACAO DE MOVEIS E EQUIPAMENTOS","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","7935.00","7935.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","50","CONVENIOS ACORDOS E AJUSTES","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","61040.00","61040.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","55","SERVICOS TECNICOS PROFISSIONAIS","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","7820.00","7820.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","78","LICENCA DE SOFTWARE","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","16433.22","16433.22","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","82","DESEV E MANUT DE SOFTWARE APLICATIVO","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","57000.00","52250.00","4750.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","83","MANUT DE EQUIP DE TECNOLOGIA DA INF","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","146774.87","146774.87","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","86","SERV DE COMUNIC P TEC DA INFORMACAO","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","1800.00","1800.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","88","LOCACAO DE MAQ EQUIP SOFTWARE E INFRA EST P TI","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","59080.00","59080.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","94","MANUTENCAO DE AR CONDICIONADO","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","3216.25","3216.25","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","99","OUTROS SERVICOS DE TERCEIROS","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","6183.00","6183.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","4","MAQUINAS MOTORES E APARELHOS DIVERSOS","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","44905200","EQUIPAMENTOS E MATERIAL PERMANENTE","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","84","INVESTIMENTOS","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","18469.00","18469.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","17","EQUIP PARA AUDIO VIDEO E FOTO","19","CIENCIA E TECNOLOGIA","126","TECNOLOGIA DA INFORMACAO","5046","APOIO ADMINISTRATIVO","4219","SERVICOS DE INFORMATIZACAO","44905200","EQUIPAMENTOS E MATERIAL PERMANENTE","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","84","INVESTIMENTOS","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","1599.00","1599.00","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","41","SEMINARIOS CONGR E SIMPOSIOS","19","CIENCIA E TECNOLOGIA","128","FORMACAO DE RECURSOS HUMANOS","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","2683","CAPACITACAO DE RECURSOS HUMANOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","5681.00","5121.00","560.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","8","CONVENIOS ACORDOS E AJUSTE","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","0000","OPERACOES ESPECIAIS","7003","DESPESAS DE EXERCICIOS ANTERIORES","33909200","DESPESAS DE EXERCICIOS ANTERIORES","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","132383.21","132383.21","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","99","OUTRAS DESPESAS CORRENTES","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","0000","OPERACOES ESPECIAIS","7003","DESPESAS DE EXERCICIOS ANTERIORES","33909200","DESPESAS DE EXERCICIOS ANTERIORES","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","499393.94","499393.94","0.00"
"19204","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","4","RESSARCIMENTO","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","0000","OPERACOES ESPECIAIS","7051","INDENIZACOES E RESTITUICOES","33909300","INDENIZACOES E RESTITUICOES","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","190401","COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA","42.97","42.97","0.00"
"19901","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","99","OUTROS MATERIAIS DE CONSUMO","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","1716","REALIZACAO DE CONCURSO PUBLICO NO AMBITO DO PODER EXECUTIVO","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","490001","FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS","60911.42","60911.42","0.00"
"19901","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","99","OUTROS SERV DE TERC PESSOA FISICA","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","1716","REALIZACAO DE CONCURSO PUBLICO NO AMBITO DO PODER EXECUTIVO","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","490001","FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS","173712.01","173712.01","0.00"
"19901","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","99","OUTROS SERVICOS DE TERCEIROS","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","1716","REALIZACAO DE CONCURSO PUBLICO NO AMBITO DO PODER EXECUTIVO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","490001","FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS","5139.80","5139.80","0.00"
"19901","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","99","OUTROS SERVICOS DE TERCEIROS","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","1716","REALIZACAO DE CONCURSO PUBLICO NO AMBITO DO PODER EXECUTIVO","33913900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","490001","FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS","1381.00","1381.00","0.00"
"19901","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","99","OUTROS MATERIAIS DE CONSUMO","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","4235","CAPACITACAO CONTINUA DO SERVIDOR","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","490001","FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS","281925.82","274095.82","7830.00"
"19901","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","99","OUTROS SERV DE TERC PESSOA FISICA","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","4235","CAPACITACAO CONTINUA DO SERVIDOR","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","490001","FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS","651850.00","591350.00","60500.00"
"19901","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","9","COMUNICACAO E DIVULGACAO","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","5038","PROGRAMA ESTADUAL DE APOIO ? MODERNIZACAO DA GESTAO E DO PLANEJAMENTO - PNAGE/PB","4235","CAPACITACAO CONTINUA DO SERVIDOR","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","490001","FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS","822.00","822.00","0.00"
